budget,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,roi
0.0,14728,9.309781,2008-12-07,0.0,The Librarian: The Curse of the Judas Chalice,5.9,134.0,2008,0.0
36500000.0,16911,2.047794,2008-12-18,21834845.0,The Inhabited Island,5.4,24.0,2008,-40.17850684931507
0.0,70648,0.16687,2005-06-06,0.0,Gravehopping,6.0,2.0,2005,0.0
12000000.0,8884,11.939996,2008-10-16,0.0,Franklyn,5.9,100.0,2008,0.0
0.0,38940,3.323673,1994-09-04,0.0,Men of War,5.5,30.0,1994,0.0
0.0,19105,2.123844,2009-04-21,0.0,Iron Maiden: Flight 666,8.5,34.0,2009,0.0
0.0,14758,3.161376,2008-10-03,0.0,Good Dick,6.1,34.0,2008,0.0
250000000.0,767,19.083723,2009-07-07,933959197.0,Harry Potter and the Half-Blood Prince,7.4,5435.0,2009,273.5836788
0.0,59847,0.767496,1986-09-03,0.0,Mélo,6.8,4.0,1986,0.0
0.0,60623,0.009961,1984-09-05,0.0,Love Unto Death,7.0,5.0,1984,0.0
8000000.0,14687,3.336861,2007-09-22,0.0,Eichmann,5.7,18.0,2007,0.0
0.0,351862,0.00353,2006-04-26,0.0,Blue Blood,0.0,0.0,2006,0.0
0.0,10353,7.698423,1998-02-11,0.0,The Visitors II: The Corridors of Time,5.8,228.0,1998,0.0
0.0,49360,0.213093,2009-02-06,0.0,Who Killed Nancy?,6.8,3.0,2009,0.0
0.0,245367,0.826391,1996-04-03,0.0,Summer of Fear,0.0,0.0,1996,0.0
1200000.0,9592,11.500311,2006-07-10,0.0,Open Water 2: Adrift,5.2,157.0,2006,0.0
0.0,68572,0.289559,2000-10-22,0.0,Possessed,4.3,7.0,2000,0.0
0.0,84278,1.052642,1966-03-04,0.0,The Group,4.7,6.0,1966,0.0
0.0,43195,1.98483,1954-09-02,0.0,Senso,7.1,30.0,1954,0.0
0.0,23964,1.294066,2002-01-01,0.0,Slap Shot 2: Breaking the Ice,4.2,9.0,2002,0.0
0.0,14531,1.102938,2008-11-25,0.0,The Mark of Cain,5.5,5.0,2008,0.0
0.0,76465,0.85457,1941-02-22,0.0,The Strawberry Blonde,6.3,16.0,1941,0.0
0.0,51302,0.561556,1972-01-01,0.0,The Muppet Musicians of Bremen,0.0,0.0,1972,0.0
0.0,76452,0.41816,1973-08-14,0.0,A Brief Vacation,5.3,4.0,1973,0.0
0.0,14197,6.318475,2008-05-26,0.0,My Sassy Girl,6.1,107.0,2008,0.0
66000.0,20174,1.114697,1955-02-15,250000.0,The Fast and the Furious,3.8,6.0,1955,278.7878787878788
0.0,48773,3.790978,1981-03-21,0.0,Game of Death II,4.9,23.0,1981,0.0
0.0,60008,0.006617,1985-08-26,0.0,Rosso,0.0,0.0,1985,0.0
30000000.0,8054,6.859934,2009-10-01,64352607.0,The Imaginarium of Doctor Parnassus,6.3,885.0,2009,114.50868999999999
0.0,19929,1.552852,2008-08-24,0.0,9to5: Days in Porn,6.1,18.0,2008,0.0
0.0,123777,0.070603,1990-09-30,0.0,Sink or Swim,8.0,2.0,1990,0.0
0.0,18696,1.668343,1959-12-03,0.0,The Giant of Marathon,4.8,4.0,1959,0.0
0.0,3478,1.3379,1972-12-29,0.0,Ludwig,7.5,20.0,1972,0.0
0.0,30713,1.631904,2008-02-08,0.0,Shiver,5.4,27.0,2008,0.0
0.0,54759,0.004666,2002-10-11,0.0,Blue Corner,0.0,0.0,2002,0.0
0.0,30121,0.486764,2009-06-01,0.0,Winter of Frozen Dreams,4.5,4.0,2009,0.0
0.0,64901,0.207079,1994-07-06,0.0,Cold Water,8.0,4.0,1994,0.0
0.0,23720,4.368154,2009-09-16,0.0,Humpday,5.6,27.0,2009,0.0
0.0,14843,3.015557,2007-04-25,0.0,Ten Inch Hero,6.7,50.0,2007,0.0
0.0,8937,3.127124,2008-09-27,0.0,Tokyo Sonata,6.9,50.0,2008,0.0
0.0,9974,0.313775,2006-04-12,0.0,Kill Your Darlings,7.0,3.0,2006,0.0
0.0,22302,5.170568,2009-01-24,0.0,Polytechnique,6.8,94.0,2009,0.0
0.0,20382,1.623658,2008-06-12,0.0,Visioneers,6.0,28.0,2008,0.0
0.0,53868,2.278268,1973-03-16,0.0,The Vault of Horror,6.5,34.0,1973,0.0
0.0,69342,0.669473,1991-07-26,0.0,The Dark Backward,5.1,8.0,1991,0.0
0.0,83078,0.310867,1986-05-02,0.0,Blue City,5.3,6.0,1986,0.0
0.0,37516,3.115132,1998-09-16,0.0,Judas Kiss,5.3,9.0,1998,0.0
0.0,19727,2.644888,2009-07-13,0.0,Streets of Blood,4.6,19.0,2009,0.0
0.0,56150,1.321845,1973-10-23,0.0,Jonathan Livingston Seagull,6.2,12.0,1973,0.0
23000000.0,22215,4.164362,2009-02-10,9366227.0,Cheri,5.9,57.0,2009,-59.27727391304348
0.0,18635,5.693842,2008-09-08,0.0,One Week,6.9,40.0,2008,0.0
0.0,4983,0.001586,1970-12-01,0.0,"Run, Simon, Run",6.0,2.0,1970,0.0
0.0,53830,0.343641,1934-12-05,0.0,'Neath the Arizona Skies,3.7,9.0,1934,0.0
0.0,38971,0.042737,2002-10-22,0.0,Pavement: Slow Century,10.0,1.0,2002,0.0
0.0,49691,0.260296,2001-01-01,0.0,Mortal Transfer,6.0,4.0,2001,0.0
0.0,39415,1.982488,1980-09-03,0.0,Loulou,6.3,9.0,1980,0.0
0.0,20407,6.39166,2009-01-18,0.0,The Answer Man,6.2,34.0,2009,0.0
0.0,22408,0.398755,1955-03-26,0.0,Rage at Dawn,7.3,3.0,1955,0.0
0.0,23286,1.334437,1935-07-19,0.0,Paradise Canyon,3.7,5.0,1935,0.0
0.0,69166,0.002494,2005-04-15,0.0,A Perfect Fake,0.0,0.0,2005,0.0
0.0,97995,0.141558,1921-02-06,0.0,Seven Years Bad Luck,5.6,4.0,1921,0.0
0.0,67967,0.241028,1943-12-24,0.0,The Gang's All Here,6.6,5.0,1943,0.0
20000000.0,21208,8.730934,2009-07-24,41596251.0,Orphan,6.7,1296.0,2009,107.981255
0.0,131351,1.282798,1992-05-30,0.0,Afterburn,4.3,2.0,1992,0.0
0.0,16056,8.911963,2008-06-24,0.0,Winged Creatures,6.2,39.0,2008,0.0
0.0,53781,0.394636,1935-03-15,0.0,Rainbow Valley,5.1,5.0,1935,0.0
38000000.0,20943,8.450799,2009-07-24,205298907.0,The Ugly Truth,6.4,1005.0,2009,440.2602815789474
0.0,67463,0.016204,1984-09-16,0.0,Heimat: A Chronicle of Germany,9.0,1.0,1984,0.0
0.0,82311,1.669808,1960-05-01,0.0,Wild River,6.5,19.0,1960,0.0
0.0,204996,0.006588,2008-04-06,0.0,My first war,0.0,0.0,2008,0.0
0.0,47870,1.369216,1988-09-01,1192322.0,High Hopes,7.5,22.0,1988,0.0
0.0,104083,0.91396,1949-04-13,0.0,Tulsa,6.5,2.0,1949,0.0
3400000.0,21407,6.727804,2009-07-09,114000000.0,The Collector,6.3,365.0,2009,3252.9411764705883
14000000.0,12403,11.017008,2009-06-08,22852638.0,A Perfect Getaway,6.2,355.0,2009,63.23312857142858
0.0,62547,0.591899,1952-03-21,0.0,Fan-Fan the Tulip,5.6,12.0,1952,0.0
0.0,15422,1.198151,2006-10-20,0.0,Dark Ride,4.3,28.0,2006,0.0
0.0,14833,2.429703,2008-11-06,0.0,House,4.1,26.0,2008,0.0
0.0,41183,0.631613,2003-09-12,18928.0,Dallas 362,5.5,2.0,2003,0.0
0.0,44578,1.18327,2009-06-20,0.0,"Moonshot, the Flight of Apollo 11",5.9,6.0,2009,0.0
45000000.0,20856,11.618472,2009-07-31,57881056.0,Aliens in the Attic,5.3,254.0,2009,28.62456888888889
30000000.0,17654,11.589835,2009-08-05,210819611.0,District 9,7.3,3451.0,2009,602.7320366666667
40000000.0,24803,8.142089,2009-08-06,129540499.0,Julie & Julia,6.6,579.0,2009,223.85124749999997
0.0,38879,0.440432,2008-12-17,0.0,The Beaches of Agnès,6.3,10.0,2008,0.0
20000000.0,17335,7.175154,2009-04-24,73830340.0,Obsessed,5.1,138.0,2009,269.1517
50000000.0,13836,8.176147,2009-03-12,106303988.0,Race to Witch Mountain,5.4,520.0,2009,112.60797600000001
0.0,20071,0.82522,2009-07-02,2012927.0,Pagafantas,5.2,10.0,2009,0.0
0.0,13730,3.45318,2005-11-02,0.0,Black Box,5.2,23.0,2005,0.0
0.0,15438,1.054069,2008-10-29,0.0,My Stars,4.8,13.0,2008,0.0
35000000.0,18126,6.332878,2009-04-10,155545279.0,Hannah Montana: The Movie,6.0,465.0,2009,344.41508285714286
175000000.0,14869,11.787058,2009-08-04,302469017.0,G.I. Joe: The Rise of Cobra,5.6,1988.0,2009,72.83943828571428
0.0,14415,1.998584,2008-10-01,0.0,Séraphine,6.6,26.0,2008,0.0
0.0,30250,12.563435,2009-08-07,0.0,Cold Souls,6.1,47.0,2009,0.0
0.0,121895,1.419683,1990-09-05,0.0,Daddy Nostalgia,7.2,5.0,1990,0.0
20000000.0,17134,13.591485,2009-03-19,17280326.0,12 Rounds,5.7,223.0,2009,-13.598370000000001
250000.0,50719,1.225871,1987-04-10,154323.0,"Silent Night, Deadly Night II",4.7,26.0,1987,-38.2708
0.0,105703,0.080905,1983-07-13,0.0,The Boys from Fengkuei,6.9,7.0,1983,0.0
0.0,176650,0.141103,1983-09-01,0.0,The Sandwich Man,6.7,3.0,1983,0.0
0.0,17199,0.036935,2000-09-13,0.0,La Moitié gauche du frigo,5.0,1.0,2000,0.0
0.0,20153,1.624031,1950-07-14,0.0,Where Danger Lives,5.4,12.0,1950,0.0
0.0,20777,6.358789,2009-01-16,0.0,The Killing Room,5.5,88.0,2009,0.0
0.0,54982,6.197144,1999-08-21,0.0,Introducing Dorothy Dandridge,6.0,11.0,1999,0.0
0.0,92989,0.022686,1984-11-24,0.0,A Summer at Grandpa's,7.7,7.0,1984,0.0
0.0,45999,1.004464,1985-08-03,0.0,"A Time to Live, a Time to Die",7.8,15.0,1985,0.0
0.0,18908,1.907938,1999-04-01,5405313.0,The One and Only,6.2,18.0,1999,0.0
0.0,31067,1.583899,2000-04-09,0.0,Fail Safe,7.0,22.0,2000,0.0
0.0,39286,0.550246,2007-01-11,0.0,Four Last Songs,6.2,3.0,2007,0.0
8.0,13752,4.75876,2008-12-18,0.0,Max Manus: Man of War,6.9,81.0,2008,0.0
0.0,22600,2.738852,2008-02-11,0.0,Gangster's Paradise: Jerusalema,6.8,16.0,2008,0.0
0.0,99657,0.305434,2000-02-01,0.0,Wings of Hope,7.7,7.0,2000,0.0
0.0,40797,0.651179,1934-10-22,0.0,The Trail Beyond,4.1,9.0,1934,0.0
0.0,40743,2.308029,1936-07-06,0.0,Winds of the Wasteland,5.2,6.0,1936,0.0
160000.0,17285,0.629188,2007-03-23,0.0,Kill Buljo,6.6,12.0,2007,0.0
0.0,12407,9.483659,2008-12-19,0.0,Stone of Destiny,6.4,22.0,2008,0.0
0.0,97252,0.03911,2001-03-10,0.0,Okie Noodling,5.0,1.0,2001,0.0
0.0,18440,1.436085,2007-01-01,0.0,Days of Darkness,5.0,5.0,2007,0.0
0.0,22602,1.158542,1934-06-05,0.0,Randy Rides Alone,4.0,7.0,1934,0.0
0.0,40799,4.268264,1934-02-15,0.0,West of the Divide,3.8,6.0,1934,0.0
0.0,40071,1.090473,1984-02-08,0.0,Darlings!,5.0,10.0,1984,0.0
0.0,19422,2.30886,2008-01-01,0.0,Lost in Austen,6.9,38.0,2008,0.0
0.0,31670,0.399815,1999-11-24,0.0,Children of the Stork,6.5,2.0,1999,0.0
0.0,38107,1.067416,1934-07-30,0.0,The Star Packer,3.8,12.0,1934,0.0
0.0,15137,6.592907,2007-09-01,223839.0,Evangelion: 1.0: You Are (Not) Alone,7.4,132.0,2007,0.0
0.0,37047,0.337904,2000-12-24,0.0,Love Hina Christmas Special: Silent Eve,5.5,6.0,2000,0.0
0.0,66949,0.62798,1978-08-30,0.0,Molière,3.6,4.0,1978,0.0
0.0,77285,1.747874,1955-01-15,0.0,Floating Clouds,7.4,22.0,1955,0.0
0.0,64728,0.391217,1933-06-01,0.0,Japanese Girls at the Harbor,5.0,2.0,1933,0.0
0.0,11115,6.880365,2008-01-29,0.0,Deal,5.2,22.0,2008,0.0
0.0,22795,0.678176,1992-03-16,0.0,Doing Time on Maple Drive,4.9,8.0,1992,0.0
7500000.0,21878,11.630025,2008-11-04,0.0,The Line,4.9,13.0,2008,0.0
0.0,18585,4.60263,2008-02-08,0.0,The Ramen Girl,6.1,91.0,2008,0.0
10000000.0,19905,4.603801,2009-08-14,0.0,"The Goods: Live Hard, Sell Hard",5.4,58.0,2009,0.0
0.0,22051,7.003724,2009-07-29,2277396.0,Adam,6.9,152.0,2009,0.0
0.0,25902,0.026851,2005-12-08,0.0,Just Sex and Nothing Else,8.0,1.0,2005,0.0
0.0,16634,10.067125,2009-04-03,0.0,Alien Trespass,5.9,25.0,2009,0.0
0.0,58421,0.333701,2002-01-17,0.0,Ignition,2.8,4.0,2002,0.0
0.0,56264,1.017269,1995-01-01,0.0,Dillinger and Capone,5.3,5.0,1995,0.0
0.0,31913,1.128702,1976-02-04,0.0,"Next Stop, Greenwich Village",7.2,7.0,1976,0.0
0.0,14940,2.450192,2008-09-09,165888.0,Gigantic,5.8,51.0,2008,0.0
39000000.0,24420,13.682598,2009-08-14,101229792.0,The Time Traveler's Wife,6.7,815.0,2009,159.56356923076922
2000000.0,13797,8.008971,2008-10-07,0.0,Feast II: Sloppy Seconds,5.6,54.0,2008,0.0
0.0,12605,0.024286,2005-01-20,0.0,Katze im Sack,0.0,0.0,2005,0.0
0.0,128856,0.173446,2004-02-06,0.0,Traffic Affairs,4.3,3.0,2004,0.0
0.0,145066,0.857374,1992-08-21,0.0,Waterland,5.8,6.0,1992,0.0
0.0,31216,2.830411,2008-06-01,0.0,I Can't Think Straight,7.3,52.0,2008,0.0
0.0,19556,8.397892,2009-03-13,0.0,Miss March,5.4,78.0,2009,0.0
20000000.0,23367,5.757056,2009-08-06,5210988.0,Bandslam,5.4,129.0,2009,-73.94506
0.0,49982,1.21693,1989-09-04,0.0,A City of Sadness,7.5,25.0,1989,0.0
0.0,45852,0.626528,2008-11-19,268431.0,Harvard Beats Yale 29-29,6.5,2.0,2008,0.0
0.0,24999,1.088298,2006-01-01,0.0,The Great Happiness Space: Tale of an Osaka Love Thief,7.1,7.0,2006,0.0
0.0,16710,3.277456,2008-03-21,41939392.0,Meet the Browns,6.0,35.0,2008,0.0
18000000.0,19840,9.434281,2009-07-10,15345201.0,"I Love You, Beth Cooper",5.2,204.0,2009,-14.748883333333335
0.0,25047,1.40411,1966-11-01,0.0,Le Deuxième Souffle,7.5,23.0,1966,0.0
0.0,33199,0.553169,2006-11-16,0.0,No Regret,6.4,9.0,2006,0.0
0.0,22025,1.679952,2008-08-22,0.0,Detroit Metal City,6.1,16.0,2008,0.0
0.0,99599,0.039924,1987-08-22,0.0,Daughter of the Nile,7.0,3.0,1987,0.0
1000000.0,25183,7.648005,2009-07-31,1296971.0,Paper Heart,5.7,37.0,2009,29.6971
0.0,19170,0.784985,1950-07-28,0.0,Mystery Street,6.2,9.0,1950,0.0
0.0,14745,9.982123,2008-10-31,0.0,The Haunting of Molly Hartley,4.3,48.0,2008,0.0
150000000.0,19585,9.163791,2009-07-21,292817841.0,G-Force,5.1,519.0,2009,95.211894
40000000.0,41682,5.996407,1992-08-21,8251071.0,Christopher Columbus: The Discovery,4.3,13.0,1992,-79.37232250000001
0.0,17336,7.036697,2009-04-24,32474120.0,Fighting,5.5,198.0,2009,0.0
15000000.0,11928,2.90333,2009-06-11,113221.0,Tetro,6.7,49.0,2009,-99.24519333333333
0.0,98289,0.66431,1957-04-17,0.0,Seven Waves Away,8.7,3.0,1957,0.0
0.0,99600,0.476877,1995-05-13,0.0,"Good Men, Good Women",7.8,5.0,1995,0.0
0.0,18281,1.256294,1950-03-23,0.0,Side Street,5.5,10.0,1950,0.0
4700000.0,8895,1.417696,2008-01-01,0.0,Adoration,5.9,12.0,2008,0.0
230000.0,18533,9.521043,2008-10-09,2260712.0,Bronson,6.9,756.0,2008,882.9182608695652
0.0,30319,1.81704,2007-10-05,0.0,Feel The Noise,3.9,9.0,2007,0.0
0.0,18820,1.840607,2007-01-01,0.0,I Really Hate My Job,3.8,4.0,2007,0.0
0.0,85097,0.009423,2008-11-20,0.0,The Matador,0.0,0.0,2008,0.0
0.0,164741,0.151378,2000-02-20,0.0,Little Richard,4.5,3.0,2000,0.0
0.0,12839,1.933704,2006-10-21,0.0,The Curiosity of Chance,5.8,15.0,2006,0.0
0.0,15775,4.99289,2004-01-23,0.0,If Only,6.5,139.0,2004,0.0
0.0,44655,1.299286,1951-04-11,0.0,Susana,6.9,7.0,1951,0.0
0.0,43384,1.074432,1951-02-06,0.0,Vengeance Valley,4.0,10.0,1951,0.0
0.0,46351,0.771948,1936-12-01,0.0,Great Guy,6.6,5.0,1936,0.0
0.0,38662,0.546163,1932-08-01,0.0,The Hurricane Express,4.9,7.0,1932,0.0
12000000.0,18032,12.01334,2008-09-06,7070330.0,The Secret of Moonacre,6.2,112.0,2008,-41.08058333333333
0.0,677,1.530927,1938-04-20,0.0,Olympia Part One: Festival of the Nations,6.6,17.0,1938,0.0
0.0,685,0.818906,1938-04-20,0.0,Olympia Part Two: Festival of Beauty,6.2,14.0,1938,0.0
0.0,92011,0.236093,1997-10-28,0.0,Assault on Devil's Island,5.4,5.0,1997,0.0
2075374.0,154430,0.102529,2005-09-08,0.0,Shadow of the Eagle,1.0,2.0,2005,0.0
3000000.0,49835,0.188393,2006-06-25,0.0,Cinematographer Style,6.3,4.0,2006,0.0
0.0,18759,7.790201,2009-02-27,0.0,The Cell 2,3.4,24.0,2009,0.0
0.0,106028,0.154578,2006-10-05,0.0,Summer School,6.0,3.0,2006,0.0
0.0,87683,0.506519,2006-05-07,0.0,Krakatoa: The Last Days,6.3,6.0,2006,0.0
0.0,42638,0.734839,1929-01-01,0.0,Queen Kelly,6.5,13.0,1929,0.0
0.0,18568,0.701847,1972-12-08,0.0,The Master Touch,6.0,4.0,1972,0.0
0.0,33314,1.144161,2009-03-28,0.0,Nora Roberts' Midnight Bayou,5.8,11.0,2009,0.0
0.0,21657,1.739262,2009-03-21,0.0,Northern Lights,5.8,11.0,2009,0.0
0.0,8899,4.720788,2008-08-27,0.0,Lorna's Silence,6.7,42.0,2008,0.0
0.0,20778,2.401164,1963-01-18,0.0,Le Doulos,7.4,40.0,1963,0.0
0.0,22492,4.857726,2009-08-14,1896244.0,It Might Get Loud,7.4,54.0,2009,0.0
0.0,17153,6.051389,2007-10-04,0.0,Botched,6.1,35.0,2007,0.0
0.0,21236,1.126681,2009-01-01,0.0,Lonely Street,5.3,3.0,2009,0.0
0.0,35059,3.872766,2009-04-04,0.0,High Noon,5.3,12.0,2009,0.0
0.0,43878,1.535632,1936-05-05,0.0,A Day in the Country,7.5,34.0,1936,0.0
0.0,29967,1.585995,1955-06-24,0.0,Moonfleet,5.9,19.0,1955,0.0
0.0,68692,0.999041,1966-01-05,0.0,7 Women,5.7,13.0,1966,0.0
3000000.0,15641,3.307214,2008-10-24,0.0,Vacancy 2: The First Cut,4.8,56.0,2008,0.0
0.0,21955,1.318752,1976-05-01,17883410.0,The Pom Pom Girls,5.2,12.0,1976,0.0
0.0,43303,1.206291,2009-04-11,0.0,Nora Roberts' Tribute,5.3,9.0,2009,0.0
15000000.0,25704,9.747452,2009-08-21,6405245.0,Post Grad,5.0,102.0,2009,-57.298366666666666
0.0,21371,1.714522,2008-08-09,0.0,Goodbye Solo,6.6,22.0,2008,0.0
0.0,23115,1.562051,1954-12-16,0.0,Long John Silver,6.3,6.0,1954,0.0
0.0,41427,1.143064,2009-02-11,0.0,Questo piccolo grande amore,5.3,23.0,2009,0.0
0.0,184781,0.792974,1979-03-14,0.0,Voices,0.0,0.0,1979,0.0
0.0,36108,10.604359,2007-05-19,0.0,To Each His Own Cinema,7.2,26.0,2007,0.0
17000000.0,23049,7.19669,2009-02-06,20455276.0,My Life in Ruins,5.6,104.0,2009,20.32515294117647
0.0,26914,7.932049,1990-10-12,0.0,Troll 2,3.6,101.0,1990,0.0
0.0,121655,0.112903,1994-06-03,0.0,London,5.0,1.0,1994,0.0
0.0,15457,12.270513,2008-09-24,850575.0,Paris 36,6.2,29.0,2008,0.0
0.0,758,1.954245,1964-06-01,0.0,Murder Ahoy,7.2,20.0,1964,0.0
0.0,43734,0.305215,2008-01-01,0.0,Witch Hunt,7.7,6.0,2008,0.0
0.0,41496,5.209694,2009-09-03,0.0,A Dog Year,6.0,15.0,2009,0.0
0.0,12410,1.911874,2008-12-11,0.0,Good,6.3,29.0,2008,0.0
0.0,45458,0.92477,2007-09-01,0.0,The Romance of Astrea and Celadon,5.3,10.0,2007,0.0
0.0,64544,0.788394,1987-08-26,0.0,Boyfriends and Girlfriends,7.6,8.0,1987,0.0
0.0,26320,10.993034,2009-09-03,0.0,Taking Woodstock,6.2,129.0,2009,0.0
0.0,41127,0.542943,1996-05-18,0.0,Norma Jean & Marilyn,4.0,4.0,1996,0.0
0.0,35203,1.632083,1996-10-13,0.0,If These Walls Could Talk,5.5,13.0,1996,0.0
0.0,34869,1.592152,2007-06-06,121129.0,Cargo 200,7.1,26.0,2007,0.0
15000000.0,24150,7.490807,2009-08-28,39421467.0,Halloween II,5.1,273.0,2009,162.80978
0.0,65990,1.078008,2009-10-09,0.0,Meteor,5.1,10.0,2009,0.0
855000.0,60216,1.121417,1943-05-03,1200000.0,Five Graves to Cairo,6.9,22.0,1943,40.35087719298245
0.0,21336,1.272285,1946-04-09,0.0,The Dark Corner,6.9,18.0,1946,0.0
0.0,35044,1.852584,1995-10-01,0.0,Full Body Massage,5.5,11.0,1995,0.0
0.0,2861,0.816074,1982-05-19,0.0,A Good Marriage,6.7,6.0,1982,0.0
700000.0,23451,0.712844,2009-09-04,1179676.0,Videocracy,6.4,9.0,2009,68.52514285714287
2000000.0,25376,11.251632,2009-08-13,33965843.0,The Secret in Their Eyes,7.8,638.0,2009,1598.29215
0.0,59314,0.336354,1981-01-20,0.0,The Day After Trinity,8.0,1.0,1981,0.0
30000000.0,12244,18.502877,2009-08-19,48428063.0,9,6.6,1291.0,2009,61.426876666666665
0.0,58450,1.407524,2009-09-11,0.0,Cosmonaut,5.7,6.0,2009,0.0
0.0,5060,6.933646,1966-05-20,0.0,Carry On Screaming,7.0,33.0,1966,0.0
8000000.0,15809,4.691962,2009-03-23,0.0,Green Street Hooligans 2,5.0,82.0,2009,0.0
0.0,29914,0.434371,2007-10-13,0.0,Randy & the Mob,4.8,3.0,2007,0.0
0.0,52710,0.532973,1985-05-10,0.0,Detective,6.8,7.0,1985,0.0
0.0,140887,0.694665,1933-04-07,0.0,The Three Musketeers,3.0,2.0,1933,0.0
760000.0,40979,0.792053,1940-10-25,0.0,Seven Sinners,6.6,5.0,1940,0.0
0.0,22494,7.916957,2009-04-24,0.0,Frequently Asked Questions About Time Travel,7.1,189.0,2009,0.0
15238800.0,37903,11.059855,2009-05-21,0.0,The White Ribbon,7.2,263.0,2009,0.0
0.0,227370,0.498167,2002-10-04,0.0,The Handcuff King,5.7,6.0,2002,0.0
0.0,17899,7.156341,2009-03-27,0.0,"Sex, Party and Lies",4.0,35.0,2009,0.0
0.0,18120,2.82459,2009-01-01,0.0,Brain Drain,5.5,42.0,2009,0.0
0.0,106006,0.282701,2003-02-06,0.0,Living with Michael Jackson: A Tonight Special,1.0,2.0,2003,0.0
3500000.0,17445,11.040602,2009-07-28,0.0,Green Lantern: First Flight,6.3,102.0,2009,0.0
0.0,63581,0.92226,2007-04-01,0.0,Louis Theroux: The Most Hated Family in America,7.6,22.0,2007,0.0
0.0,23736,4.41396,2009-08-26,0.0,Lies & Illusions,3.9,15.0,2009,0.0
33000000.0,19898,10.391425,2009-09-08,20645327.0,Pandorum,6.5,783.0,2009,-37.43840303030303
0.0,20171,1.070242,2009-07-10,0.0,Paraiso Travel,5.8,11.0,2009,0.0
0.0,21700,1.879667,1997-06-20,0.0,Airbag,6.5,25.0,1997,0.0
0.0,57412,0.484253,1935-11-07,0.0,Peter Ibbetson,5.6,5.0,1935,0.0
0.0,72083,1.072649,1955-05-08,0.0,Death of a Cyclist,7.0,22.0,1955,0.0
0.0,17046,1.676894,2009-04-12,0.0,Skellig,4.6,10.0,2009,0.0
0.0,6309,6.500496,2007-08-24,0.0,Flood,4.5,36.0,2007,0.0
24000000.0,10313,6.253084,2009-10-17,68729358.0,The Men Who Stare at Goats,5.9,755.0,2009,186.37232500000002
0.0,20715,1.019084,2008-10-30,0.0,Immigrants (L.A. Dolce Vita),5.3,5.0,2008,0.0
5000.0,17632,3.459518,2009-05-04,0.0,The Hunt for Gollum,6.3,30.0,2009,0.0
0.0,31936,1.019564,1953-04-04,0.0,Welcome Mr. Marshall!,6.9,18.0,1953,0.0
0.0,40954,0.528089,1959-10-30,0.0,Beast from Haunted Cave,4.9,11.0,1959,0.0
0.0,8071,0.742592,1972-04-28,0.0,Tout Va Bien,6.6,5.0,1972,0.0
0.0,43255,1.861653,1956-03-18,0.0,Street of Shame,7.7,28.0,1956,0.0
0.0,42225,1.046594,1977-05-20,0.0,Padre Padrone,6.7,16.0,1977,0.0
0.0,689,1.045352,1975-01-01,0.0,The Travelling Players,6.8,11.0,1975,0.0
0.0,22774,2.079739,2009-01-01,0.0,Valentino: The Last Emperor,6.6,10.0,2009,0.0
0.0,53430,1.34682,1923-02-26,0.0,The Pilgrim,7.3,18.0,1923,0.0
0.0,32317,0.774436,1931-04-03,0.0,Le Million,6.7,20.0,1931,0.0
0.0,47576,1.459828,1968-05-17,0.0,Memories of Underdevelopment,7.1,9.0,1968,0.0
0.0,2979,1.670747,2007-01-01,0.0,Return of the Ghostbusters,5.2,17.0,2007,0.0
0.0,17618,2.627695,2009-04-02,0.0,Laid to Rest,5.2,48.0,2009,0.0
16000000.0,19994,13.483131,2009-09-18,31556061.0,Jennifer's Body,5.3,858.0,2009,97.22538125
22000000.0,11323,11.698089,2009-09-18,35424826.0,The Informant!,6.0,305.0,2009,61.021936363636364
0.0,117531,0.290042,1929-09-12,0.0,The Great Gabbo,6.0,1.0,1929,0.0
0.0,42762,0.996787,1996-09-11,0.0,Hillsborough,4.0,2.0,1996,0.0
6700000.0,3511,3.365903,2008-01-18,0.0,The Broken,5.6,63.0,2008,0.0
0.0,37317,1.445309,1955-09-22,0.0,The Tall Men,6.2,8.0,1955,0.0
0.0,25900,1.301133,1949-11-23,0.0,Tension,6.7,12.0,1949,0.0
0.0,29134,2.08087,2009-01-17,0.0,Amreeka,6.3,17.0,2009,0.0
8000000.0,12569,11.23915,2009-09-03,10848783.0,Extract,5.7,192.0,2009,35.6097875
40000000.0,19912,8.805723,2009-08-26,186167139.0,The Final Destination,5.4,851.0,2009,365.4178475
50000000.0,18501,9.730681,2009-09-03,40828540.0,Gamer,5.6,778.0,2009,-18.34292
100000000.0,22794,11.665693,2009-09-17,242988466.0,Cloudy with a Chance of Meatballs,6.5,1799.0,2009,142.988466
0.0,279606,0.686178,1994-03-15,0.0,Radio Inside,0.0,0.0,1994,0.0
0.0,26367,1.805018,2009-09-11,0.0,I Can Do Bad All By Myself,6.0,40.0,2009,0.0
0.0,43757,1.024914,1993-09-16,0.0,The Silver Stallion,4.3,3.0,1993,0.0
0.0,23253,0.176884,1932-08-19,0.0,Mr. Robinson Crusoe,0.0,1.0,1932,0.0
0.0,114618,0.478596,1959-11-06,0.0,The Wreck of the Mary Deare,5.8,5.0,1959,0.0
0.0,18570,6.931952,2008-09-07,0.0,"Food, Inc.",7.3,223.0,2008,0.0
